dataset,record_id,field,source_type,source_url_or_command,captured_at,confidence,note
venues.v1.json,south_public_028,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_028,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_029,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_029,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_030,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_030,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_031,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_031,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_032,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_032,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_033,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_033,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_034,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_034,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_035,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_035,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_036,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_036,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_037,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_037,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_038,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_038,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_039,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_039,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_040,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_040,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_041,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_041,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_042,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_042,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_043,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_043,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_044,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_044,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_045,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_045,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_046,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_046,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_047,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_047,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_048,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_048,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_049,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_049,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_050,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_050,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_051,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_051,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_052,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_052,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_053,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_053,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_054,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_054,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_055,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_055,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_056,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_056,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_057,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_057,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_058,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_058,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_059,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_059,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_060,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_060,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_061,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_061,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_062,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_062,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_063,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_063,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
